time_utc,VCU_ChrgSysOperCmd,IBS_BatteryDefect,IBS_Sulfation,IBS_EngineStart,IBS_PowerOn,IBS_LowVoltage,IBS_WakeupStatus,IBS_SOCUpperTolerance,IBS_SOCLowerTolerance,IBS_CapacityLossTop,IBS_CapacityLossBottom,IBS_BatteryCurrent,IBS_BatteryVoltage,IBS_BatteryTemperature,IBS_Error,IBS_CurrentAutorange,IBS_StateOfCharge,IBS_StateOfHealth,IBS_EstVoltaDrop,IBS_OptChargeVolt,IBS_AvgRi,IBS_AvailableCapacity,IBS_DischargeableAh,IBS_NominalCapacity,IBS_Recalibrated
2025-08-21 21:12:52+00:00,0,0,1,0,0,0,0,0,14,10,10,12.169,14.055,42.0,0,2,87.5,80,0,13.8,7.79,40,38.9,50,1
2025-08-21 21:12:53+00:00,0,0,1,0,0,0,0,0,14,10,10,12.13,14.053,42.0,0,2,87.5,80,0,13.8,7.79,40,38.9,50,1
2025-08-21 21:12:54+00:00,0,0,1,0,0,0,0,0,14,10,10,12.12,14.056,42.0,0,2,87.5,80,0,13.8,7.79,40,38.9,50,1
2025-08-21 21:12:55+00:00,0,0,1,0,0,0,0,0,14,10,10,12.096,14.054,42.0,0,2,87.5,80,0,13.8,7.79,40,38.9,50,1
2025-08-21 21:12:56+00:00,0,0,1,0,0,0,0,0,14,10,10,12.08,14.053,42.0,0,2,87.5,80,0,13.8,7.79,40,38.9,50,1
2025-08-21 21:12:57+00:00,0,0,1,0,0,0,0,0,14,10,10,12.021,14.055,42.0,0,2,87.5,80,0,13.8,7.79,40,38.9,50,1
2025-08-21 21:12:58+00:00,0,0,1,0,0,0,0,0,14,10,10,12.029,14.055,42.0,0,2,87.5,80,0,13.8,7.79,40,38.9,50,1
2025-08-21 21:12:59+00:00,0,0,1,0,0,0,0,0,14,10,10,11.977,14.058,42.0,0,2,87.5,80,0,13.8,7.79,40,38.9,50,1
2025-08-21 21:13:00+00:00,0,0,1,0,0,0,0,0,14,10,10,11.913,14.052,42.0,0,2,87.5,80,0,13.8,7.79,40,38.9,50,1
2025-08-21 21:13:01+00:00,0,0,1,0,0,0,0,0,14,10,10,11.901,14.051,42.0,0,2,87.5,80,0,13.8,7.79,40,38.9,50,1
2025-08-21 21:13:02+00:00,0,0,1,0,0,0,0,0,14,10,10,11.898,14.057,42.0,0,2,87.5,80,0,13.8,7.79,40,38.9,50,1
2025-08-21 21:13:03+00:00,0,0,1,0,0,0,0,0,14,10,10,11.852,14.056,42.0,0,2,87.5,80,0,13.8,7.79,40,38.9,50,1
2025-08-21 21:13:04+00:00,0,0,1,0,0,0,0,0,14,10,10,11.863,14.056,42.0,0,2,87.5,80,0,13.8,7.79,40,38.9,50,1
2025-08-21 21:13:05+00:00,0,0,1,0,0,0,0,0,14,10,10,11.805,14.058,42.0,0,2,87.5,80,0,13.8,7.79,40,38.9,50,1
2025-08-21 21:13:06+00:00,0,0,1,0,0,0,0,0,14,10,10,11.76,14.056,42.0,0,2,87.5,80,0,13.8,7.79,40,38.9,50,1
2025-08-21 21:13:07+00:00,0,0,1,0,0,0,0,0,14,10,10,11.737,14.058,42.0,0,2,87.5,80,0,13.8,7.79,40,38.9,50,1
2025-08-21 21:13:08+00:00,0,0,1,0,0,0,0,0,14,10,10,11.702,14.056,42.0,0,2,87.5,80,0,13.8,7.79,40,38.9,50,1
2025-08-21 21:13:09+00:00,0,0,1,0,0,0,0,0,14,10,10,11.687,14.058,42.0,0,2,87.5,80,0,13.8,7.79,40,38.9,50,1
2025-08-21 21:13:10+00:00,0,0,1,0,0,0,0,0,14,10,10,11.663,14.058,42.0,0,2,87.5,80,0,13.8,7.79,40,38.9,50,1
2025-08-21 21:13:11+00:00,0,0,1,0,0,0,0,0,14,10,10,11.609,14.059,42.0,0,2,87.5,80,0,13.8,7.79,40,38.9,50,1
2025-08-21 21:13:12+00:00,0,0,1,0,0,0,0,0,14,10,10,11.575,14.06,42.0,0,2,87.5,80,0,13.8,7.79,40,38.9,50,1
2025-08-21 21:13:13+00:00,0,0,1,0,0,0,0,0,14,10,10,11.576,14.06,42.0,0,2,87.5,80,0,13.8,7.79,40,38.9,50,1
2025-08-21 21:13:14+00:00,0,0,1,0,0,0,0,0,14,10,10,11.512,14.057,42.0,0,2,87.5,80,0,13.8,7.79,40,38.9,50,1
2025-08-21 21:13:15+00:00,0,0,1,0,0,0,0,0,14,10,10,11.482,14.059,42.0,0,2,87.5,80,0,13.8,7.79,40,38.9,50,1
2025-08-21 21:13:16+00:00,0,0,1,0,0,0,0,0,14,10,10,11.473,14.059,42.0,0,2,87.5,80,0,13.8,7.79,40,38.9,50,1
2025-08-21 21:13:17+00:00,0,0,1,0,0,0,0,0,14,10,10,11.456,14.06,42.0,0,2,87.5,80,0,13.8,7.79,40,38.9,50,1
2025-08-21 21:13:18+00:00,0,0,1,0,0,0,0,0,14,10,10,11.402,14.058,42.0,0,2,87.5,80,0,13.8,7.79,40,38.9,50,1
2025-08-21 21:13:19+00:00,0,0,1,0,0,0,0,0,14,10,10,11.411,14.062,42.0,0,2,87.5,80,0,13.8,7.79,40,38.9,50,1
2025-08-21 21:13:20+00:00,0,0,1,0,0,0,0,0,14,10,10,11.336,14.058,42.0,0,2,87.5,80,0,13.8,7.79,40,38.9,50,1
2025-08-21 21:13:21+00:00,0,0,1,0,0,0,0,0,14,10,10,11.309,14.055,42.0,0,2,87.5,80,0,13.8,7.79,40,38.9,50,1
2025-08-21 21:13:22+00:00,0,0,1,0,0,0,0,0,14,10,10,11.297,14.063,42.0,0,2,88.0,80,0,13.8,7.79,40,39.0,50,1
2025-08-21 21:13:23+00:00,0,0,1,0,0,0,0,0,14,10,10,11.277,14.061,42.0,0,2,88.0,80,0,13.8,7.79,40,39.0,50,1
2025-08-21 21:13:24+00:00,0,0,1,0,0,0,0,0,14,10,10,11.225,14.061,42.0,0,2,88.0,80,0,13.8,7.79,40,39.0,50,1
2025-08-21 21:13:25+00:00,0,0,1,0,0,0,0,0,14,10,10,11.187,14.063,42.0,0,2,88.0,80,0,13.8,7.79,40,39.0,50,1
2025-08-21 21:13:26+00:00,0,0,1,0,0,0,0,0,14,10,10,11.183,14.062,42.0,0,2,88.0,80,0,13.8,7.79,40,39.0,50,1
2025-08-21 21:13:27+00:00,0,0,1,0,0,0,0,0,14,10,10,11.128,14.06,42.0,0,2,88.0,80,0,13.8,7.79,40,39.0,50,1
2025-08-21 21:13:28+00:00,0,0,1,0,0,0,0,0,14,10,10,11.127,14.063,42.0,0,2,88.0,80,0,13.8,7.79,40,39.0,50,1
2025-08-21 21:13:29+00:00,0,0,1,0,0,0,0,0,14,10,10,11.09,14.062,42.0,0,2,88.0,80,0,13.8,7.79,40,39.0,50,1
2025-08-21 21:13:30+00:00,0,0,1,0,0,0,0,0,14,10,10,11.095,14.066,42.0,0,2,88.0,80,0,13.8,7.79,40,39.0,50,1
2025-08-21 21:13:31+00:00,0,0,1,0,0,0,0,0,14,10,10,11.054,14.062,42.0,0,2,88.0,80,0,13.8,7.79,40,39.0,50,1
2025-08-21 21:13:32+00:00,0,0,1,0,0,0,0,0,14,10,10,11.014,14.065,42.0,0,2,88.0,80,0,13.8,7.79,40,39.0,50,1
2025-08-21 21:13:33+00:00,0,0,1,0,0,0,0,0,14,10,10,10.979,14.067,42.0,0,2,88.0,80,0,13.8,7.79,40,39.0,50,1
2025-08-21 21:13:34+00:00,0,0,1,0,0,0,0,0,14,10,10,10.983,14.065,42.0,0,2,88.0,80,0,13.8,7.79,40,39.0,50,1
2025-08-21 21:13:35+00:00,0,0,1,0,0,0,0,0,14,10,10,10.932,14.065,42.0,0,2,88.0,80,0,13.8,7.79,40,39.0,50,1
2025-08-21 21:13:36+00:00,0,0,1,0,0,0,0,0,14,10,10,10.892,14.063,42.0,0,2,88.0,80,0,13.8,7.79,40,39.0,50,1
2025-08-21 21:13:37+00:00,0,0,1,0,0,0,0,0,14,10,10,10.851,14.062,42.0,0,2,88.0,80,0,13.8,7.79,40,39.0,50,1
2025-08-21 21:13:38+00:00,0,0,1,0,0,0,0,0,14,10,10,10.864,14.066,42.0,0,2,88.0,80,0,13.8,7.79,40,39.0,50,1
2025-08-21 21:13:39+00:00,0,0,1,0,0,0,0,0,14,10,10,10.797,14.063,42.0,0,2,88.0,80,0,13.8,7.79,40,39.0,50,1
2025-08-21 21:13:40+00:00,0,0,1,0,0,0,0,0,14,10,10,10.753,14.062,42.0,0,2,88.0,80,0,13.8,7.79,40,39.0,50,1
2025-08-21 21:13:41+00:00,0,0,1,0,0,0,0,0,14,10,10,10.758,14.065,42.0,0,2,88.0,80,0,13.8,7.79,40,39.0,50,1
2025-08-21 21:13:42+00:00,0,0,1,0,0,0,0,0,14,10,10,10.733,14.065,42.0,0,2,88.0,80,0,13.8,7.79,40,39.0,50,1
2025-08-21 21:13:43+00:00,0,0,1,0,0,0,0,0,14,10,10,10.737,14.064,42.0,0,2,88.0,80,0,13.8,7.79,40,39.0,50,1
2025-08-21 21:13:44+00:00,0,0,1,0,0,0,0,0,14,10,10,10.679,14.065,42.0,0,2,88.0,80,0,13.8,7.79,40,39.0,50,1
2025-08-21 21:13:45+00:00,0,0,1,0,0,0,0,0,14,10,10,10.641,14.065,42.0,0,2,88.0,80,0,13.8,7.79,40,39.0,50,1
2025-08-21 21:13:46+00:00,0,0,1,0,0,0,0,0,14,10,10,10.612,14.067,42.0,0,2,88.0,80,0,13.8,7.79,40,39.0,50,1
2025-08-21 21:13:47+00:00,0,0,1,0,0,0,0,0,14,10,10,10.592,14.065,42.0,0,2,88.0,80,0,13.8,7.79,40,39.0,50,1
2025-08-21 21:13:48+00:00,0,0,1,0,0,0,0,0,14,10,10,10.549,14.066,42.0,0,2,88.0,80,0,13.8,7.79,40,39.0,50,1
2025-08-21 21:13:49+00:00,0,0,1,0,0,0,0,0,14,10,10,10.521,14.064,42.0,0,2,88.0,80,0,13.8,7.79,40,39.0,50,1
2025-08-21 21:13:50+00:00,0,0,1,0,0,0,0,0,14,10,10,10.51,14.067,42.0,0,2,88.0,80,0,13.8,7.79,40,39.0,50,1
2025-08-21 21:13:51+00:00,0,0,1,0,0,0,0,0,14,10,10,10.508,14.066,42.0,0,2,88.0,80,0,13.8,7.79,40,39.0,50,1
2025-08-21 21:13:52+00:00,0,0,1,0,0,0,0,0,14,10,10,10.452,14.066,42.0,0,2,88.0,80,0,13.8,7.79,40,39.0,50,1
2025-08-21 21:13:53+00:00,0,0,1,0,0,0,0,0,14,10,10,10.431,14.066,42.0,0,2,88.0,80,0,13.8,7.79,40,39.0,50,1
2025-08-21 21:13:54+00:00,0,0,1,0,0,0,0,0,14,10,10,10.386,14.067,42.0,0,2,88.0,80,0,13.8,7.79,40,39.0,50,1
2025-08-21 21:13:55+00:00,0,0,1,0,0,0,0,0,14,10,10,10.385,14.067,42.0,0,2,88.0,80,0,13.8,7.79,40,39.0,50,1
2025-08-21 21:13:56+00:00,0,0,1,0,0,0,0,0,14,10,10,10.351,14.067,42.0,0,2,88.0,80,0,13.8,7.79,40,39.1,50,1
2025-08-21 21:13:57+00:00,0,0,1,0,0,0,0,0,14,10,10,10.307,14.066,42.0,0,2,88.0,80,0,13.8,7.79,40,39.1,50,1
2025-08-21 21:13:58+00:00,0,0,1,0,0,0,0,0,14,10,10,10.322,14.064,42.0,0,2,88.0,80,0,13.8,7.79,40,39.1,50,1
2025-08-21 21:13:59+00:00,0,0,1,0,0,0,0,0,14,10,10,10.294,14.068,42.0,0,2,88.0,80,0,13.8,7.79,40,39.1,50,1
